ID base,Exercício base,Resultado final,Ordem candidato,Nome candidato,Índice de similaridade (não é probabilidade),Equipamento,Grupo catálogo,Diferenças / justificativa,Referências no catálogo,Fonte catálogo
7079,Supino Inclinado com Rotação no Step',Revisar,2,Smith Incline Bench Press,71,Smith machine,Chest,"não descrito no candidato: step, twisting; variação adicional no candidato: smith",Illustrations!758 (ID 0757); Illustrations!5769 (ID 7003); Animated GIFs!758 (ID 075713); Animated GIFs!5633 (ID 700313); Videos!620 (ID 075712); Videos!5159 (ID 700312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7079,Supino Inclinado com Rotação no Step',Revisar,3,Band standing incline chest press,68,Band,Chest,"não descrito no candidato: step, twisting; variação adicional no candidato: band, standing",Illustrations!924 (ID 0923); Animated GIFs!919 (ID 092313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7080,Supino Inclinado no Step',Revisar,1,Smith Incline Bench Press,82,Smith machine,Chest,não descrito no candidato: step; variação adicional no candidato: smith,Illustrations!758 (ID 0757); Illustrations!5769 (ID 7003); Animated GIFs!758 (ID 075713); Animated GIFs!5633 (ID 700313); Videos!620 (ID 075712); Videos!5159 (ID 700312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7080,Supino Inclinado no Step',Revisar,2,Smith Incline Wide Grip Bench Press (female),77,Smith machine,Chest,"não descrito no candidato: step; variação adicional no candidato: smith, wide",Videos!9442 (ID 1159212); Videos!9444 (ID 1159412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7080,Supino Inclinado no Step',Revisar,3,Seated Incline Chest Press on a Chair (male),74,Body weight,Chest,não descrito no candidato: step; variação adicional no candidato: seated,Illustrations!6039 (ID 8622); Animated GIFs!5898 (ID 862213); Videos!6737 (ID 862212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7081,Supino Reto + Crucifixo no Step',Revisar,1,Svend Bench Press,68,Weighted,Upper Arms,não descrito no candidato: step,Animated GIFs!4965 (ID 533213),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7081,Supino Reto + Crucifixo no Step',Revisar,2,Svend Bench Press (female),68,Body weight,Upper Arms,não descrito no candidato: step,Videos!7805 (ID 975112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7081,Supino Reto + Crucifixo no Step',Revisar,3,Cable Seated Chest Press,66,Cable,Chest,"não descrito no candidato: step; variação adicional no candidato: cable, seated",Illustrations!2136 (ID 2144); Illustrations!3028 (ID 3061); Animated GIFs!2027 (ID 214413); Animated GIFs!2917 (ID 306113); Videos!1459 (ID 214412); Videos!2068 (ID 306112); Videos!6052 (ID 792612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7082,Transição Lateral com Agachamento no Step',Revisar,1,Side Step Squat (female),56,Body weight,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!4481 (ID 631712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7082,Transição Lateral com Agachamento no Step',Revisar,2,Side Step Squat (male),56,Body weight,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!8545 (ID 1056812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7082,Transição Lateral com Agachamento no Step',Revisar,3,Lever Vertical Squat,54,Leverage machine,Thighs,não descrito no candidato: step; variação adicional no candidato: lever,Videos!3741 (ID 552012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7083,Tríceps Coice Sentado no Step',Revisar,1,Suspension Triceps Kickback,65,Suspension,Upper Arms,"não descrito no candidato: seated, step; variação adicional no candidato: suspension",Illustrations!1150 (ID 1150); Animated GIFs!1143 (ID 115013); Videos!909 (ID 115012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7083,Tríceps Coice Sentado no Step',Revisar,2,Exercise Ball Seated Triceps Stretch,65,Stability ball,Upper Arms,não descrito no candidato: step,Illustrations!1743 (ID 1745); Animated GIFs!1727 (ID 174513),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7083,Tríceps Coice Sentado no Step',Revisar,3,Triceps brachii Lateral head,60,Body weight,Upper Arms,"não descrito no candidato: seated, step",Illustrations!2063 (ID 2065),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7084,Tríceps Frances no Step',Revisar,1,Seated Overhead Triceps Extension (female),84,Body weight,Upper Arms,não descrito no candidato: step; variação adicional no candidato: seated,Videos!6585 (ID 847012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7084,Tríceps Frances no Step',Revisar,2,Overhead Triceps Extension with Bed Sheet,83,Body weight,Upper Arms,não descrito no candidato: step,Illustrations!3710 (ID 3745); Animated GIFs!3585 (ID 374513),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7084,Tríceps Frances no Step',Revisar,3,Seated Overhead Triceps Extension on a Chair (male),78,Body weight,Upper Arms,não descrito no candidato: step; variação adicional no candidato: seated,Illustrations!6045 (ID 8654); Animated GIFs!5903 (ID 865413); Videos!6769 (ID 865412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7085,Vela + Levantar no Step',Revisar,1,Lateral Step-up,57,Body weight,Hips,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!567 (ID 0566),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7085,Vela + Levantar no Step',Revisar,2,Lateral Step-up,57,Body weight,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4995 (ID 5154); Animated GIFs!567 (ID 056613); Animated GIFs!4865 (ID 515413); Videos!472 (ID 056612); Videos!3415 (ID 515412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7085,Vela + Levantar no Step',Revisar,3,Lever Step (VERSION 2),56,Leverage machine,Cardio,variação adicional no candidato: lever,Videos!3746 (ID 552512); Videos!3944 (ID 574712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7086,Abdominal Bola,Correspondência forte,1,Crunch (on stability ball),95,Stability ball,Waist,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!272 (ID 0271); Illustrations!2668 (ID 2701); Animated GIFs!272 (ID 027113); Animated GIFs!2557 (ID 270113); Videos!229 (ID 027112); Videos!1852 (ID 270112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7086,Abdominal Bola,Correspondência forte,2,Crunch (legs on stability ball),84,Stability ball,Waist,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!270 (ID 0269); Animated GIFs!270 (ID 026913); Videos!227 (ID 026912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7086,Abdominal Bola,Correspondência forte,3,Medicine Ball Crunch on Stability Ball (male),82,Medicine Ball,Waist,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!6093 (ID 9010); Animated GIFs!5951 (ID 901013); Videos!7104 (ID 901012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7087,Saltito Frente e Trás com Cone',Revisar,1,Front Hop Back Hop (male),67,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!5793 (ID 764412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7087,Saltito Frente e Trás com Cone',Revisar,2,Lateral Cone Hop,65,Body weight,Plyometrics,não descrito no candidato: front,Videos!3425 (ID 516412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7087,Saltito Frente e Trás com Cone',Revisar,3,Front Plank Open and Close (female),64,Body weight,Waist,"variação adicional no candidato: close, plank",Videos!5959 (ID 783312),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7088,Salto com Extensão com Cone',Revisar,1,Countermovement Jump Arms on Hip (male),54,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!6162 (ID 9514); Animated GIFs!6020 (ID 951413); Videos!7608 (ID 951412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7088,Salto com Extensão com Cone',Revisar,2,Depth Jump to Broad Jump,51,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4740 (ID 4843); Animated GIFs!4611 (ID 484313),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7088,Salto com Extensão com Cone',Revisar,3,Elastic Bed Toe Jump (female),51,Body weight,Calves,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!6495 (ID 10890); Animated GIFs!6352 (ID 1089013); Videos!8842 (ID 1089012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7089,Salto Lateral com Cone',Revisar,1,Lateral Jump (female),83,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!6675 (ID 11782); Animated GIFs!6529 (ID 1178213); Videos!9630 (ID 1178212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7089,Salto Lateral com Cone',Revisar,2,Lateral Box Jump,81,Body weight,Plyometrics,variação adicional no candidato: box,Illustrations!565 (ID 0564); Videos!470 (ID 056412); Videos!8779 (ID 1082712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7089,Salto Lateral com Cone',Revisar,3,Lateral Box Jump,81,Body weight,Thighs,variação adicional no candidato: box,Animated GIFs!565 (ID 056413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7090,Ski Entre Cones,Revisar,1,Ski Ergometer,57,Leverage machine,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!2134 (ID 2142); Animated GIFs!2025 (ID 214213),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7090,Ski Entre Cones,Revisar,2,Ski Ergometer,57,Body weight,Cardio,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!1457 (ID 214212); Videos!9160 (ID 1131012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7090,Ski Entre Cones,Revisar,3,Ski Runners (male),54,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!3758 (ID 553912); Videos!3761 (ID 554212); Videos!5805 (ID 765712); Videos!6833 (ID 873912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7091,Corrida Lateral + Deslocamento Lateral Entre Cones,Não encontrado,1,Long Distance Running,48,Body weight,Cardio,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!3487 (ID 523012); Videos!6904 (ID 881012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7091,Corrida Lateral + Deslocamento Lateral Entre Cones,Não encontrado,2,Pilates Machine Lying Running (female),47,Body weight,Stretching,variação adicional no candidato: lying,Illustrations!6461 (ID 10848); Animated GIFs!6318 (ID 1084813); Videos!8800 (ID 1084812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7093,Salto Sobre Cone',Revisar,1,Double Jump Rope (male),61,Body weight,Cardio,variação adicional no candidato: rope,Illustrations!4904 (ID 5038); Animated GIFs!4774 (ID 503813),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7093,Salto Sobre Cone',Revisar,2,Double Jump Rope (male),61,Rope,Cardio,variação adicional no candidato: rope,Videos!3304 (ID 503812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7093,Salto Sobre Cone',Revisar,3,Toe Jump (female),61,Body weight,Plyometrics,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!4793 (ID 4904); Animated GIFs!4664 (ID 490413); Videos!3213 (ID 490412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7094,Agachamento com Bola,Revisar,1,Stability Ball Single Leg Squat,74,Stability ball,Thighs,variação adicional no candidato: unilateral,Illustrations!1693 (ID 1695); Animated GIFs!1677 (ID 169513); Videos!5170 (ID 701412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7094,Agachamento com Bola,Revisar,2,Stability Ball Single Leg Squat,74,Stability ball,"Hips, Thighs",variação adicional no candidato: unilateral,Videos!1283 (ID 169512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7094,Agachamento com Bola,Revisar,3,Trap Bar Squat,65,Body weight,Thighs,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!5080 (ID 5304); Animated GIFs!4949 (ID 530413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7095,Ondas Alternado Sentado,Revisar,1,Battling Ropes Seated (male),65,Battling Rope,Cardio,Corda naval sentada encontrada; confirmar se as ondas são alternadas.,Illustrations!4062 (ID 4112); Animated GIFs!3933 (ID 411213); Videos!2731 (ID 411212),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7095,Ondas Alternado Sentado,Revisar,2,Seated Alternate Crunch,82,Body weight,"Hips, Waist",Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!3897 (ID 3944); Animated GIFs!3768 (ID 394413),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7095,Ondas Alternado Sentado,Revisar,3,Seated Alternate Crunch,82,Body weight,Waist,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!2619 (ID 394412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7096,Crucifixo Inclinado Alternado Step Rubber',Revisar,1,Band Alternate Low Chest Fly (male),62,Band,Chest,"não descrito no candidato: incline, step; variação adicional no candidato: low",Illustrations!4028 (ID 4078); Animated GIFs!3899 (ID 407813); Videos!5191 (ID 703512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7096,Crucifixo Inclinado Alternado Step Rubber',Revisar,2,Band Incline Fly,61,Band,Chest,"não descrito no candidato: alternating, step",Videos!5005 (ID 684712); Videos!9329 (ID 1147912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7096,Crucifixo Inclinado Alternado Step Rubber',Revisar,3,Band Incline Chest Fly,54,Band,Chest,"não descrito no candidato: alternating, step",Videos!3937 (ID 574012); Videos!9618 (ID 1177012),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7097,Crucifixo Inverso Insistido no Step e Rubber',Revisar,1,Band reverse fly,70,Band,Shoulders,"não descrito no candidato: pulse, step",Illustrations!994 (ID 0993); Animated GIFs!989 (ID 099313); Videos!789 (ID 099312); Videos!5022 (ID 686412); Videos!9395 (ID 1154512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7097,Crucifixo Inverso Insistido no Step e Rubber',Revisar,2,Resistance Band Bent Over Reverse Fly (female),55,Resistance Band,Shoulders,"não descrito no candidato: pulse, step",Videos!7225 (ID 913112); Videos!9221 (ID 1137112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7097,Crucifixo Inverso Insistido no Step e Rubber',Revisar,3,Resistance Band Sitting Bent Over Reverse Fly on a Chair (female),52,Resistance Band,Shoulders,"não descrito no candidato: pulse, step",Videos!7240 (ID 914612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7098,Elevação Lateral com Halter em pé,Correspondência forte,1,Dumbbell Standing Lateral Raise (female),95,Dumbbell,Shoulders,"Nome equivalente após tradução e normalização, sem diferença explícita.",Illustrations!2204 (ID 2234); Animated GIFs!2093 (ID 223413); Videos!1512 (ID 223412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7098,Elevação Lateral com Halter em pé,Correspondência forte,2,Dumbbell Standing Prone Lateral Raise (male),84,Dumbbell,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Videos!6450 (ID 833512),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7098,Elevação Lateral com Halter em pé,Correspondência forte,3,Dumbbell Standing Bent Arm Lateral raise (female),84,Dumbbell,Shoulders,Nome semelhante; equivalência da execução ainda não confirmada.,Illustrations!2285 (ID 2316); Illustrations!5239 (ID 5631); Animated GIFs!2174 (ID 231613); Animated GIFs!5107 (ID 563113); Videos!1581 (ID 231612); Videos!3844 (ID 563112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7099,Remada Fechada Unilateral Halter com Apoio,Revisar,1,Dumbbell Single Arm Row with Chest Supported,84,Dumbbell,Back,não descrito no candidato: close,Illustrations!6194 (ID 9699); Animated GIFs!6051 (ID 969913); Videos!7753 (ID 969912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7099,Remada Fechada Unilateral Halter com Apoio,Revisar,2,Dumbbell One Arm Row (rack support),79,Dumbbell,Back,"não descrito no candidato: close, supported",Illustrations!1235 (ID 1236); Animated GIFs!1225 (ID 123613); Videos!977 (ID 123612); Videos!5164 (ID 700812),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7099,Remada Fechada Unilateral Halter com Apoio,Revisar,3,Dumbbell Row with Chest Supported,71,Dumbbell,Back,"não descrito no candidato: close, unilateral",Illustrations!6193 (ID 9698); Animated GIFs!6050 (ID 969813); Videos!7752 (ID 969812); Videos!8945 (ID 1099412); Videos!9257 (ID 1140712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7100,Flexão do Joelho Deitado com Bola,Correspondência forte,1,Leg Curl (on stability ball),90,Stability ball,Thighs,"Correspondência terminológica revisada: movimento, equipamento e variante descrita compatíveis. Forte pelos metadados; execução visual não verificada.",Illustrations!570 (ID 0569); Animated GIFs!570 (ID 056913); Videos!474 (ID 056912),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7100,Flexão do Joelho Deitado com Bola,Correspondência forte,2,Band lying leg curl,67,Band,Thighs,variação adicional no candidato: band,Illustrations!912 (ID 0911); Animated GIFs!907 (ID 091113); Videos!732 (ID 091112); Videos!8325 (ID 1034712),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7100,Flexão do Joelho Deitado com Bola,Correspondência forte,3,Cable Lying Single Leg Curl (male),66,Cable,Thighs,"variação adicional no candidato: cable, unilateral",Videos!7858 (ID 980412),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7139,Elevação Pélvica com Barra e Step',Revisar,1,Barbell Hip Thrust,75,Barbell,Hips,Exercício principal compatível; apoio em step não explicitado no candidato.,Illustrations!1060 (ID 1060); Illustrations!2186 (ID 2216); Animated GIFs!1053 (ID 106013); Animated GIFs!2075 (ID 221613); Videos!834 (ID 106012); Videos!1495 (ID 221612),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
7139,Elevação Pélvica com Barra e Step',Revisar,2,Barbell Hip Thrust inside Rack (female),75,Barbell,Hips,não descrito no candidato: step,Videos!7965 (ID 991112),https://docs.google.com/spreadsheets/d/1RMmqNGdAmlKWrk7TJsYJRhhsyaacGkRx/edit
